  24  30
  14  37.000  11.04  10.17   9.68   9.47  11.14  10.35  10.95  10.13   9.55   9.78   9.83  10.14   9.67   9.44  10.55  10.36  10.14  10.48   9.92  10.78  10.79  10.26  10.50  10.56   9.96   9.53   8.92   9.66   9.61   9.71
  15  37.000  20.35  21.66  21.67  21.92  22.39  22.21  22.75  22.02  21.93  21.13  20.23  19.23  19.62  19.89  20.23  22.35  21.08  20.99  21.68  23.25  22.00  21.82  20.97  21.98  22.03  20.97  20.79  21.90  22.74  23.93
  16  91.655 -36.22 -35.80 -36.81 -36.02 -35.90 -36.13 -35.64 -36.59 -36.78 -37.46 -37.88 -37.45 -37.75 -36.39 -36.13 -36.15 -36.53 -36.54 -36.76 -36.83 -36.79 -37.97 -37.91 -37.21 -37.66 -37.97 -37.80 -36.62 -35.95 -34.52
  17  91.655 -19.11 -19.06 -19.75 -19.72 -19.38 -19.45 -19.76 -20.33 -21.29 -21.60 -20.19 -20.86 -20.43 -19.40 -19.59 -19.63 -19.97 -19.96 -20.92 -20.54 -20.98 -20.76 -20.47 -20.65 -20.95 -20.78 -20.67 -20.24 -20.43 -19.92
  18  63.283 175.92 175.31 173.56 173.13 172.75 172.62 171.02 171.19 170.20 170.48 171.54 172.78 173.35 173.10 174.12 174.63 175.14 175.36 175.51 175.71 175.57 176.52 176.78 177.34 177.00 177.88 178.01 179.53 178.23 178.15
  19  60.793 116.69 118.04 117.53 118.24 119.64 120.48 120.25 122.23 123.64 124.49 125.29 126.36 127.35 128.73 130.12 130.84 130.32 130.73 129.96 129.08 129.61 128.49 127.76 126.76 127.83 126.97 127.89 126.30 125.92 126.49
  20  60.793 103.20 103.53 104.20 102.83 103.56 103.67 104.34 104.12 104.35 105.90 106.16 107.25 106.20 106.61 105.99 107.46 107.06 107.22 107.29 107.03 106.67 107.32 107.79 108.87 109.43 109.34 109.70 109.18 109.85 109.83
  21  60.793   7.87   8.10   8.07   7.92   7.27   7.51   8.86   8.41   8.76   9.22   9.84   9.19  10.03  10.71  10.61  10.40  10.55  10.94   9.72   9.43   9.32   8.78   9.04   9.10   8.91   9.70  10.36  10.33   9.98  10.11
  22  60.793  -2.49  -2.33  -2.38  -2.38  -2.33  -2.17  -1.98  -2.32  -2.38  -1.57  -1.90  -1.45  -1.30  -1.33  -1.25  -0.91  -1.46  -1.78  -2.17  -3.21  -4.00  -4.10  -3.38  -3.36  -3.50  -3.74  -3.52  -3.44  -3.75  -4.03
  23  60.793   3.50   3.58   3.89   3.97   4.21   4.36   4.52   4.95   5.24   5.31   4.78   5.47   5.43   5.44   5.44   5.30   5.18   4.93   4.67   4.06   4.11   3.39   3.05   2.85   2.95   2.70   2.48   1.95   1.78   1.58
   0  50.300 233.68 233.70 233.70 233.71 233.73 233.71 233.76 233.81 233.83 233.85 233.90 233.86 233.84 233.87 233.89 233.89 233.88 233.88 233.83 233.80 233.82 233.81 233.81 233.76 233.76 233.74 233.77 233.76 233.72 233.71
   1  52.800 259.35 259.36 259.36 259.36 259.37 259.36 259.36 259.38 259.38 259.42 259.43 259.44 259.47 259.47 259.47 259.48 259.47 259.48 259.46 259.46 259.45 259.45 259.47 259.46 259.48 259.47 259.46 259.45 259.44 259.44
   2  53.596 246.58 246.59 246.60 246.60 246.60 246.59 246.60 246.60 246.61 246.63 246.64 246.65 246.67 246.68 246.68 246.69 246.68 246.68 246.68 246.67 246.67 246.66 246.67 246.67 246.68 246.68 246.67 246.67 246.66 246.67
   3  54.400 229.89 229.90 229.90 229.90 229.90 229.90 229.89 229.89 229.89 229.91 229.91 229.93 229.93 229.93 229.93 229.94 229.93 229.94 229.93 229.93 229.93 229.92 229.93 229.93 229.93 229.93 229.93 229.93 229.93 229.93
   4  55.500 211.28 211.27 211.27 211.26 211.26 211.26 211.25 211.23 211.23 211.21 211.22 211.24 211.22 211.22 211.20 211.20 211.21 211.20 211.21 211.21 211.20 211.19 211.19 211.20 211.20 211.19 211.20 211.21 211.21 211.21
   5  57.290 208.44 208.43 208.43 208.42 208.42 208.41 208.40 208.37 208.36 208.34 208.35 208.38 208.35 208.35 208.34 208.33 208.34 208.33 208.33 208.34 208.33 208.32 208.32 208.33 208.33 208.33 208.34 208.35 208.35 208.35
   6  59.400 215.61 215.61 215.60 215.60 215.60 215.59 215.58 215.57 215.55 215.56 215.56 215.59 215.59 215.59 215.59 215.59 215.60 215.59 215.59 215.60 215.59 215.58 215.57 215.58 215.59 215.58 215.58 215.58 215.58 215.58
   7 150.000 277.13 276.84 276.88 276.72 276.57 276.64 276.54 276.72 276.66 276.59 276.90 276.87 276.82 276.75 276.94 277.08 276.84 276.62 276.82 276.97 276.61 276.56 276.94 276.61 276.78 276.88 276.87 276.61 276.80 276.66
   8 183.310 272.30 272.32 272.30 272.28 272.27 272.23 272.17 272.13 272.12 272.11 272.12 272.08 272.12 272.16 272.21 272.27 272.29 272.31 272.33 272.36 272.33 272.30 272.29 272.31 272.32 272.30 272.30 272.29 272.29 272.31
   9 183.310 261.75 261.75 261.74 261.73 261.70 261.67 261.62 261.58 261.58 261.58 261.56 261.56 261.60 261.63 261.70 261.75 261.79 261.81 261.84 261.84 261.80 261.79 261.80 261.82 261.81 261.79 261.77 261.76 261.75 261.77
  10 183.310 246.98 246.99 246.96 246.95 246.94 246.91 246.87 246.84 246.83 246.84 246.82 246.81 246.83 246.84 246.89 246.94 246.96 247.02 247.04 247.06 247.00 247.00 247.03 247.07 247.07 247.03 247.00 246.97 246.97 246.97
  11  19.350 132.92 132.87 132.80 132.83 132.84 132.81 132.85 133.05 133.00 133.14 133.30 133.33 133.13 133.19 133.24 133.18 133.16 133.18 133.16 133.13 133.03 133.04 133.16 132.99 132.97 132.91 132.94 132.95 132.84 132.82
  12  19.350 198.36 198.38 198.39 198.36 198.36 198.35 198.40 198.50 198.55 198.61 198.67 198.69 198.62 198.65 198.66 198.63 198.59 198.59 198.55 198.52 198.50 198.51 198.49 198.46 198.43 198.41 198.44 198.43 198.39 198.40
  13  22.235 228.01 228.06 228.09 228.13 228.19 228.23 228.30 228.41 228.46 228.54 228.63 228.60 228.58 228.61 228.68 228.58 228.54 228.55 228.43 228.46 228.45 228.41 228.35 228.27 228.25 228.23 228.26 228.23 228.22 228.21
  14  37.000 152.48 152.43 152.45 152.48 152.51 152.39 152.49 152.52 152.43 152.51 152.66 152.74 152.68 152.71 152.76 152.91 152.73 152.74 152.68 152.64 152.66 152.61 152.75 152.59 152.60 152.48 152.46 152.46 152.41 152.43
  15  37.000 215.01 215.01 215.00 215.00 215.02 215.00 215.06 215.13 215.16 215.19 215.24 215.24 215.18 215.20 215.21 215.21 215.19 215.20 215.15 215.10 215.08 215.07 215.09 215.06 215.06 215.04 215.05 215.05 215.02 215.02
  16  91.655 263.55 263.56 263.58 263.59 263.62 263.59 263.66 263.74 263.77 263.85 263.95 263.99 263.97 263.91 263.96 263.93 263.85 263.89 263.82 263.77 263.78 263.78 263.80 263.75 263.79 263.76 263.81 263.78 263.76 263.79
  17  91.655 235.20 235.28 235.32 235.28 235.40 235.26 235.58 235.66 235.68 235.81 236.15 236.25 236.49 236.50 236.33 236.20 236.04 236.10 235.98 235.92 236.02 236.17 235.97 235.64 235.69 235.67 235.75 235.79 235.77 235.68
  18  63.283 228.89 228.89 228.90 228.90 228.90 228.90 228.89 228.90 228.89 228.88 228.89 228.89 228.92 228.91 228.91 228.94 228.95 228.96 228.98 229.01 229.03 229.04 229.03 229.04 229.04 229.04 229.05 229.06 229.08 229.09
  19  60.793 212.39 212.37 212.36 212.36 212.36 212.34 212.33 212.34 212.31 212.27 212.30 212.29 212.31 212.27 212.26 212.27 212.27 212.30 212.33 212.36 212.42 212.44 212.45 212.47 212.47 212.52 212.55 212.56 212.60 212.61
  20  60.793 253.90 253.91 253.91 253.90 253.91 253.92 253.93 253.94 253.95 253.97 253.99 253.99 254.03 254.03 254.05 254.07 254.07 254.08 254.11 254.13 254.13 254.13 254.13 254.14 254.15 254.15 254.14 254.15 254.15 254.16
